,ID_tassonomia_1,ID_tassonomia_2,Frequenza,titoli_1_list,titoli_2_list
84,16,62,7,"['iniziativa la giunta incontra i cittadini', 'la giunta incontra i cittadini', 'consiglio comunale dei giovani di novella', 'caff con il sindaco']","['iniziativa la giunta incontra i cittadini', 'consiglio comunale dei giovani di novella', 'caff con il sindaco']"
381,65,73,7,"['festival dello sport e festa della famiglia', 'giochi d estate in val di sole', 'giochi d estate', 'eventi ricreativi']","['giochi d estate in val di sole', 'giochi d estate', 'festival dello sport e festa della famiglia', 'eventi sportivi']"
70,11,196,7,"['sostenere ed incoraggiare le relazioni di prossimit l aiuto reciproco e la cittadinanza attiva', 'prima le persone', 'piano giovani di zona', 'piano giovani e comunicazione', 'piano giovani']","['sostenere ed incoraggiare le relazioni di prossimit l aiuto reciproco e la cittadinanza attiva', 'prima le persone', 'piano giovani e comunicazione', 'piano giovani di zona']"
275,54,110,7,"['progetto comunicativo genitori figli', 'famiglia km', 'sostegno all auto organizzazione delle famiglie momenti di formazione', 'famiglie in rete', 'progetto comunita intorno alla fragilita']","['progetto comunita attorno alla fragilita', 'progetto comunicativo genitori figli', 'famiglie a km', 'sostegno all auto organizzazione delle famiglie', 'famiglie in rete']"
645,196,68,7,"['servizi della biblioteca alla comunit iniziative per la scuola', 'programma culturale', 'attivit culturali e ricreative per bambini e ragazzi dai ai anni', 'attivit organizzate dagli assessorati comunali sport e turismo cultura e istruzione politiche sociali e prima infanzia', 'attivita culturali e ricreative per bambini e ragazzi dai ai anni', 'l arte va a scuola', 'servizi della biblioteca comunale alla comunit per i bimbi']","['attivit culturali e ricreative per bambini dai ai anni', 'programma culturale', 'servizi della biblioteca alla comunit area bimbi', 'servizi della biblioteca alla comunit per la scuola', 'attivit organizzate dagli assessorati comunali sport e turismo cultura e istruzione politiche sociali e prima infanzia', 'progetto l arte va a scuola']"
389,66,57,6,"['percorsi informativi progetto percorsi storico culturale', 'percorsi informativi progetto percorso geologico', 'percorsi informativi progetto percorso storico culturale', 'trenino per l estate']","['percorsi informativi progetto percorsi storico culturale', 'trenino per l estate']"
129,26,30,6,"['tariffe nido di infanzia', 'tariffe nido d infanzia', 'area interventi economici politiche tariffarie centri estivi', 'tariffe nido dinfanzia']","['area interventi economici politiche tariffarie baby card', 'tariffe nido d infanzia']"
378,65,62,6,"['sviluppo e promozione iniziative volte all impegno civico', 'pompiere per un giorno']","['sviluppo e promozione iniziative volte all impegno civico', 'pompiere per un giorno']"
443,73,28,6,"['progetto vaucher sportivo', 'naturalmente sport', 'festa dello sport', 'sciovia coste di bolbeno']","['naturalmente sport', 'festa dello sport', 'vaucher sportivo', 'sciovia coste di bolbeno']"
150,28,55,6,"['promozione sport tempo libero e salute', 'adesione all agenzia per lo sport vallagarina', 'adesione allagenzia per lo sport vallagarina', 'adesione progetto voucher sportivo per le famiglie']","['progetto voucher sportivo per le famiglie', 'promozione sport tempo libero e salute', 'adesione all agenzia per lo sport vallagarina']"
396,66,131,6,"['percorso bas diversamente abili', 'bike park', 'isolotto dell arboreto', 'sistemazione strada per s biagio colle delle benne con posa pannelli steccati e gruppi tavolo panca']","['sistemazione della strada per s biagio colle delle benne con posa pannelli posa steccati e gruppi tavolo panca', 'bike park', 'isolotto dell arboreto', 'percorso bas diversamente abili']"
453,73,131,6,"['sviluppo e promozione politichie sportive', 'sviluppo e promozioni politiche sportive', 'campo da calcetto a pracorno', 'sviluppo e promozione politiche sportive']","['sviluppo e promozione politiche sportive', 'campo da calcetto a pracorno']"
57,9,116,6,"['biblioteche', 'biblioteca']",['biblioteche']
171,29,30,6,['associazioni'],['associazioni']
4,1,9,6,"['gli standard family', 'promozione iniziative family', 'promozione delle attivit family', 'promozione delle politiche familiari', 'standard family', 'promozione di iniziative a sostegno dell economia familiare']","['promozione di iniziative di sostegno alleconomia familiare', 'promozione delle politiche familiari', 'promozione attivit del distretto family', 'standard family', 'promozione family']"
454,73,196,6,"['promozione dellattivit motoria', 'interventi e servizi di carattere didattico educativo e formativo sviluppo e promozione di politiche sportive comunali', 'progetto scuola e sport']","['interventi e servizi di carattere didattico educativo e formativo sviluppo e promozione di politiche sportive comunali', 'promozione dellattivit musicale', 'progetto scuola e sport']"
168,29,26,6,"['collaborazione con listituto comprensivo val rendena', 'laboratori creativi azioni', 'prosecuzione collaborazione con la pro loco di massimeno', 'soggiorno diurno estivo', 'contributo economico per la scuola per linfanzia', 'collaborazione con l istituto comprensivo val rendena']","['contributo economico per la scuola per l infanzia', 'prosecuzione collaborazione con la pro loco di massimeno', 'laboratori creativi', 'prosecuzione collaborazione con l istituto comprensivo val rendena', 'soggiorno diurno estivo']"
365,64,82,6,"['compartecipazione agli interventi di promozione sociale famiglia', 'compartecipazione agli interventi di promozione sociale familglia', 'diversamente abili']","['diversamente abili', 'compartecipazione ai progetti di promozione sociale disabilit']"
641,196,64,6,"['animazione estiva', 'servizi alle famiglie con figli da a anni scuola elementare attivita straordinarie', 'scuole materne equiparate', 'adesione ad un piano giovani di zona', 'tavolo giovani']","['animazione estiva', 'servizi alle famiglie con figli anni scuola elementare attivit straordinarie', 'scuole materne equiparate', 'adesione ad un piano giovani di zona', 'tavolo giovani']"
393,66,70,6,"['progetto passeggiate a misura di famiglia', 'oasi faunistica', 'conoscere la natura passeggiando', 'passeggiata family in arboreto', 'colonnine ricarica e bike', 'passeggiate in famiglia']","['sentieristica family conoscere la natura passeggiando', 'oasi faunistica', 'passeggiata family in arboreto', 'passeggiate a misura di famiglia', 'colonnine ricarica e bike']"
42,9,8,6,"['promozione attivit del distretto famiglia', 'cominicazione con i cittadini', 'comunicazione con i cittadini', 'sistema family in trentino distretto famiglia']","['promozione attivit del distretto famiglia', 'comunicazione con i cittadini sistema family', 'sistema family in trentino distretto famiglia']"
356,64,26,6,"['centri estivi', 'laboratori creativi', 'l ancora spazio aperto']","['centri estivi', 'laboratori creativi', 'l ancora spazio aperto']"
227,46,54,6,"['attivit di informazione al cittadini', 'informazione sui corsi di educazione alla nascita e alla genitorialit', 'informazione ai cittadini', 'corsi di formazione', 'attivit di informazione ai cittadini']","['corsi di educazione alla nascita e genitorialita', 'attivita di formazione', 'corsi di formazione']"
221,46,8,6,"['strumenti di raccolta del livello di gradimento delle famiglie', 'materiale informativo family', 'materiale promozionale informativo family', 'promozione delle iniziative family web tv']","['materiale promozionale informativo family', 'strumenti per la raccolta del livello di gradimento delle famiglie', 'promozione delle iniziative family web tv']"
339,62,63,6,"['attivit per l impegno civico dei giovani', 'cittadini si nasce o si diventa', 'la costituzione dei ragazzi', 'formazione e informazione progetto cittadini si nasce o si diventa', 'sostegno alla legalit']","['progetto cittadini si nasce o si diventa', 'impegno civico dei giovani', 'la costituzione dei ragazzi', 'sostegno alla legalit']"
332,58,196,6,"['stage studenti', 'sostenere ed incoraggiare le relazioni di prossimit l aiuto reciproco e la cittadinanza attiva', 'tirocini formativi e alternanza scuola lavoro']","['stage studenti', 'sostenere ed incoraggiare le relazioni di prossimit l aiuto reciproco e la cittadinanza attiva', 'tirocini formativi e alternanza scuola lavoro']"
432,70,56,6,"['mobilita elettrica', 'ambiente e qualit della vita turismo familiare', 'fondazione museo civico', 'organizzazione di eventi']","['fondazione museo civico', 'mobilita elettrica', 'ambiente e qualit della vita festivalatte', 'organizzazione di eventi']"
16,3,8,6,"['partecipazione al distretto family', 'distretto famiglia val di non', 'organizzazione convention comuni amici della famiglia', 'partecipazione momenti informativi formativi sulle tematiche familiari']","['organizzazione convention comuni amici della famiglia', 'partecipazione momenti informativi formativi sule tematiche familiari', 'partecipazione eventi family', 'distretto famiglia della val di non']"
316,58,62,6,"['servizio civile universale provinciale scup', 'servizio civile', 'stages lavorativi per studenti', 'diventare animatori', 'stage estivi']","['servizio civile unico provinciale scup', 'stage lavorativi per studenti', 'servizio civile', 'stage estivi', 'progetto diventare animatori']"
315,58,28,6,"['sviluppo sostegno promozione attivit lavorative studenti', 'sostegno sviluppo promozione attivit lavorative studenti', 'sviluppo sostegno promozione attivit lavorative e studenti', 'sviluppo sostegno promozione attivit lavorative studeni']",['sviluppo sostegno promozione attivit lavorative studenti']
423,68,113,6,"['progetto musica nelle scuole', 'attivit per bambini e ragazzi', 'servizi alle famiglie progetto nati per leggere']","['progetto musica nelle scuole', 'servizi alle famiglie progetto insegnante madrelingua', 'attivit estiva per bambini e ragazzi']"
296,56,70,6,"['mobilit elettrica', 'ambiente natura', 'festival orme', 'festa della transumanza']","['festa della transumanza', 'mobili elettrica', 'ambiente e natura', 'festival orme']"
21,3,18,6,"['conciliazione tempi lavoro e famiglia', 'massima collaborazione con il distretto famiglia di val rendena', 'progetto destinazione famiglia', 'network nazionale dei comuni amici della famiglia', 'collaborazione con il distretto famiglia val rendena']","['conciliazione tempi lavoro e famiglia', 'prosecuzione della collaborazione con il distretto famiglia val rendena', 'progetto destinazione famiglia', 'network nazionale dei comuni amici della famiglia']"
231,46,89,5,['materiale informativo'],['serate informative']
416,68,73,5,"['promozione organizzazione di eventi culturali', 'c promozione organizzazione eventi culturali', 'attivit organizzate dagli assessorati comunali sport e turismo cultura e istruzione politiche sociali e prima infanzia']","['c promozione organizzazione eventi sportivi', 'promozione organizzazione di eventi sportivi', 'attivit organizzate dagli assessorati comunali sport e turismo cultura e istruzione politiche sociali e prima infanzia']"
155,28,70,5,"['visita al trincerone di grigno biglietto gratuito per minori di anni', 'area cultura sport e qualit della vita impianti sportivi']","['area cultura sport e qualit della vita', 'visita al trincerone di grigno biglietto gratuito per minori di anni']"
434,70,62,5,"['progetto casa de gentili benvenuto al turista', 'gemellaggio daun', 'proseguimento del gemellaggio telve di sopra corropoli']","['proseguimento del gemellaggio telve di sopra corropoli', 'gemellaggio con daun', 'progetto di servizio civile casa de gentili benvenuto al turista']"
526,110,1,5,"['interventi a sostegno della conciliazione dei tempi famiglia lavoro', 'sostegno all auto organizzazione delle famiglie', 'sostegno all auto organizzazione delle famiglie progetto centro famiglie']","['interventi a sostegno della conciliazione dei tempi famiglia lavoro', 'sostegno all auto organizzazione delle famiglie promozione iniziative']"
249,52,9,5,"['evento formativo e informativo sull utilizzo della rete informatica', 'evento formativo e informativo sullutilizzo della rete informatica']",['evento formativo e informativo sull utilizzo della rete informatica']
607,131,64,5,"['parco giochi', 'campo sportivo']","['parco giochi', 'campo sportivo']"
509,103,56,5,"['mobilit elettrica', 'm illumino di meno', 'certificazione ambientale emas']","['mobilit elettrica', 'm illumino di meno', 'educazione ambientale']"
266,54,70,5,"['insieme per un nuovo protagonista familiare', 'insieme per un nuovo protagonismo familiare', 'progetto insieme per un nuovo protagonismo familiare']",['insieme per un nuovo protagonismo familiare']
210,30,121,5,"['progetto di sostegno e accompagnamento alla maternit', 'progetto di sostegno ed accompagnamento alla maternit denominato qui mamma ci cova', 'progetto di sostegno ed accompagnamento alla maternita', 'progetto di sostegno ed accompagnamento alla maternit']",['progetto di sostegno ed accompagnamento alla maternit']
380,65,70,5,"['arcadia', 'visite culturali didattiche per famiglie', 'latte in festa']","['arcadia', 'visite culturali didattiche per famiglie', 'latte in festa']"
422,68,110,5,"['attivit della terza et', 'servizi della biblioteca alla comunit per le famiglie adulti', 'messa a disposizione di sale', 'servizi della biblioteca per la comunit iniziative per i bimbi']","['servizi della biblioteca alla comunit iniziative per le famiglie adulti', 'messa a disposizione di sale', 'attivit per la terza et']"
598,127,3,5,"['servizi per la conciliazione dei tempi famiglia lavoro territorio', 'servizi per la conciliazione dei tempo famiglia lavoro territorio']",['servizi per la conciliazione dei tempi famiglia lavoro']
180,29,65,5,"['sale per le associazioni', 'comunit educante', 'sostegno alle associazioni locali', 'sostegno economico alle associazioni', 'spazi di aggregazione']","['sostegno associazioni locali', 'aggregazione anziani', 'comunit educante', 'festa delle associazioni']"
0,1,3,5,"['disciplinare family in trentino', 'progetto destinazione famiglia', 'rispetto del disciplinare family in trentino', 'sensibilizzare il territorio promuovendo il distretto famiglia e le certificazioni familiari', 'area conciliazione famiglia lavoro organizzazioni']","['promuovere il distretto famiglia e le certificazioni family', 'area conciliazione famiglia lavoro organizzazioni', 'progetto destinazione famiglia', 'rispetto del disciplinare family in trentino']"
245,51,110,5,"['area community care family hub', 'sportello condominiale', 'sostegno all auto organizzazione delle famiglie sportello famiglie psicologico']","['sportello condominiale', 'community care family hub', 'sostegno all auto organizzazione delle famiglie progetto centro famiglie']"
124,26,21,5,"['interventi economici politiche tariffarie servizi di conciliazione', 'specifiche agevolazioni finanziarie', 'contributo spese primarie', 'agevolazioni tariffarie', 'agevolazioni per i servizi di conciliazione']","['specifiche agevolazioni finanziarie', 'contributo spese primarie', 'agevolazioni tariffarie', 'agevolazioni per i servizi comunali', 'interventi economici politiche tariffarie servizi cimiteriali']"
34,5,29,5,"['sistema incentivi comunali', 'nuovo regolamento per contributi alle associazioni', 'nuovo regolamento per i contributi alle associazioni', 'contributi annuali alle associazioni']","['sistema incentivi comunali', 'nuovo regolamento per i contributi alle associazioni', 'contributi annuali alle associazioni']"
101,18,196,5,"['idee e progettualit', 'protocollo citta scuola', 'idee e progettualita']","['idee e progettualit', 'protocollo d intesa citta scuola']"
38,8,9,5,"['promozione delle iniziative del distretto famiglia alto garda', 'distretto famiglia della val di non', 'raccordo con le famiglie e loro aggregazione']","['promozioni delle iniziative del distretto famiglia alto garda', 'distretto famiglia della val di non', 'raccordo con le famiglie e loro aggregazione']"
81,16,51,5,"['incontri periodici con le famiglie', 'strumenti di partecipazione', 'iniziativa la giunta cittadino', 'incontro consultazione con la popolazione']","['la giunta cittadino', 'incontri con le famiglie', 'strumenti di partecipazione', 'incontro consultazione con la popolazione']"
2,1,5,5,"['iniziative in accordo con privati', 'area community care carta giovani', 'sensibilizzazione di nuovi enti']","['standard family sensibilizzazione di nuovi enti', 'community care carta giovani', 'iniziative in accordo con privati']"
502,97,54,4,"['valorizzazione del ruolo della donna', 'interventi e servizi di carattere didattico educativo e formativo iniziative volte alla tutela delle donne e pari opportunit', 'interventi e servizi di carattere didattico educativo e formativo inclusione sociale e occupazionale delle donne', 'interventi e servizi di carattere didattico educativo e formativo iniziative volte all inclusione sociale e occupazionale delle donne']","['valorizzazione del ruolo della donna in famiglia', 'interventi e servizi di carattere didattico educativo e formativo tutela delle donne', 'interventi e servizi di carattere didattico educativo e formativo iniziative volte alla tutela delle donne']"
272,54,96,4,"['corso operatrici antiviolenza', 'iniziative volte alla prevenzione della violenza di genere', 'violenza di genere']","['corso operatrici antiviolenza', 'iniziative volte alla prevenzione della violenza di genere', 'violenza di genere']"
600,127,64,4,"['f', 'conciliazione lavoro famiglia', 'welfare territoriale e servizi alle famiglie']","['f', 'conciliazione famiglia lavoro', 'welfare territoriale e servizi alle famiglie']"
121,23,113,4,"['attivit di doposcuola sostegno compiti servizio alunni al centro', 'servizio di anticipo e posticipo scolastico', 'servizio di anticipo e posticipo scolastico tariffe', 'agevolazioni per i servizi']","['attivit di doposcuola e sostegno compiti', 'servizi per i giovani', 'servizio di anticipo e posticipo scolastico']"
457,75,68,4,"['universit del tempo disponibile', 'vecchia rendena come eravamo edizione', 'universit della terza et e del tempo disponibile']","['universita della terza eta e del tempo disponibile', 'universit del tempo disponibile', 'vecchia rendena come eravamo edizione', 'universit della terza et e del tempo disponibile']"
41,9,3,4,"['patto educativo con il territorio', 'adesione di pubblici esercizi al distretto famiglia della val di fiemme', 'sostenere il distretto family val rendena']","['patto educativo con il territorio', 'distretto family in val rendena', 'adesione di pubblici esercizi al distretto famiglia della val di fiemme']"
62,11,18,4,"['piano giovani di zona space for yourh', 'piano giovani di zona space for youth', 'istituzione della consulta dei giovani di lavarone']","['piano giovani di zona space for youth', 'istituzione della consulta giovani di lavarone']"
500,92,196,4,"['corso di lingua araba per bambini e ragazzi', 'interscambi giovanili', 'progetto senza confini']","['progetto senza confini', 'interscambi giovanili', 'corsi di lingua araba per bambini']"
435,70,66,4,"['area piramidi di segonzano', 'ticket area piramidi di segonzano', 'progetto parco fluviale']","['area piramidi di segonzano', 'progetto parco fluviale']"
407,68,56,4,"['progetto castello per la scuola infanzia', 'progetto fiaba scuola primaria', 'attivit dedicate alle famiglie e ai ragazzi', 'attivit dedicate alle famiglie e ai ragazzi fino a anni']","['progetto orto per la scuola dell infanzia', 'progetto natura per la scuola primaria', 'attivita dedicate alle famiglie e ai ragazzi fino a anni']"
593,121,90,4,['centro multiservizi alla dar sort'],['centro multiservizi alla dar sort']
77,16,17,4,"['commissione interdisciplinare', 'attivazione degli strumenti di consultazione delle famiglia', 'attivazione di strumenti di consultazione delle famiglie', 'sondaggio bisogni socio assistenziali']","['attivazione degli strumenti di consultazione delle famiglia', 'convocazione commissione interdisciplinare', 'sondaggio bisogni socio assistenziali']"
437,70,103,4,"['i borghi pi belli d italia', 'club i borghi pi belli d italia', 'bandiera blu', 'borghi pi belli d italia']","['club i borghi pi belli d italia', 'bandiera blu']"
265,54,68,4,"['adesione ai servizi sovracomunali evento formativo e informativo sulla violenza alle donne', 'educazione degli adulti', 'informazione e formazione per adulti percorsi per i genitori']","['educazione degli adulti', 'informazione e formazione per adulti nati per leggere', 'adesione ai servizi sovracomunali percorso formativo e informativo sul valore educativo della musica']"
578,116,110,4,"['angolo morbido', 'biblioteca diffusa']","['angolo morbido', 'biblioteca diffusa']"
449,73,68,4,"['evento formativo e informativo in relazione allo sport', 'promozione e organizzazione di eventi sportivi', 'attivit sportive per bambini e ragazzi']","['evento formativo e informativo in relazione alla cultura', 'attivit culturali per bambini e ragazzi', 'promozione e organizzazione di eventi musicali']"
203,30,56,4,['un anno un albero tanti bimbi'],['un anno un albero tanti bimbi']
597,127,1,4,"['interventi a sostegno della conciliazione dei tempi famiglia lavoro', 'interventi a sostegno della conciliazione dei tempi orario uffici comunali']",['interventi a sostegno della conciliazione dei tempi famiglia lavoro']
205,30,65,4,['festa della natalit'],['festa della natalit']
446,73,64,4,"['gestione campo sportivo', 'associazionismo giovanile', 'straoratorio', 'campo sportivo']","['associazionismo giovanile', 'oratorio', 'campo sportivo']"
261,54,55,4,"['eventi formativi e informativi violenza sulle donne', 'la corretta alimentazione nel bambino', 'adesione ai sevizi sovracomunali seminari per i genitori', 'incontri sulla salute e benessere e prevenzione']","['eventi formativi e informativi mese rosa', 'adesione ai servizi sovracomunali interventi di prevenzione', 'serata informativa sulla corretta alimentazione del bambino', 'incontri sulla salute e benessere e prevenzione']"
404,68,30,4,['nati per leggere'],['nati per leggere']
209,30,116,4,"['progetto di sostegno alla natalit genitorialit', 'progetto di sostegno alla natalit geniotrialit', 'progetto di sostegno alla natalita genitorialita', 'progetto genitorialita natalita']",['progetto a sostegno della natalita genitorialita']
18,3,11,4,"['prima le persone', 'adesione al distretto famiglia valsugana e tesino', 'adesione ai servizi sovracomunali distretto famiglia']","['prima le persone', 'adesione al piano giovani di zona valsugana e tesino', 'adesione ai servizi sovracomunali piano giovani']"
263,54,63,4,"['attivit di formazione', 'formazione e informazione']","['attivita di formazione', 'formazione e informazione']"
335,62,51,4,"['iniziativa la giunta incontra i cittadini', 'incontri informativi']","['iniziativa la giunta incontra i cittadini', 'incontri informativi']"
411,68,64,4,"['promozione della lettura ad alta voce', 'promozione alla lettura ad alta voce', 'universit della terza et e del tempo disponibile']","['promozione alla lettura', 'universit della terza et e del tempo disponibile']"
285,55,196,4,"['progetto voucher sportivo per le famiglie', 'progetto scuola e salute', 'progetto scuola sport']","['progetto scuola e salute', 'progetto scuola sport', 'adesione voucher sportivo per le famiglie']"
612,131,110,4,"['baby space', 'valorizzazione dell area san giovanni', 'valorizzazione dell area di s giovanni']","['baby space', 'valorizzazione dell area di s giovanni']"
299,56,103,4,"['marchio bandiera blu', 'approvazione del regolamento canne fumarie', 'a educazione ambientale']","['marchio bandiera blu', 'approvazione del regolamento canne fumarie', 'a certificazione ambientale']"
298,56,90,4,['lotta allo spreco alimentare'],['lotta allo spreco alimentare']
240,51,46,4,"['sportelli aperti al pubblico', 'family point']","['sportelli aperti al pubblico', 'family point']"
60,11,3,4,"['piano giovani e gruppo giovani', 'piano giovani della valle di cembra']","['piano giovani e gruppo giovani', 'distretto famiglia della valle di cembra']"
628,196,9,4,"['accordo d ambito di programma con l istituto comprensivo folgaria luserna lavarone', 'accordo dambito di programma con listituto comprensivo folgaria lavarone luserna', 'decennale del progetto time out', 'accordo d ambito di programma con l istituto comprensivo']","['accordo d ambito di programma con l istituto comprensivo folgaria lavarone luserna', 'catalogo del decennale del progetto time out']"
480,90,23,4,"['tavolo di solidariet', 'tavolo della solidariet', 'tavolo della solidarieta']","['tavolo della solidariet', 'tavolo della solidarieta']"
383,65,90,4,"['soggiorno termale e o climatico per la terza et', 'iniziative per gli anziani', 'progetto estate al fresco', 'progetto e state al fresco']","['soggiorno termale e o climatico per la terza et', 'iniziative per gli anziani', 'progetto e state al fresco']"
642,196,65,4,"['balli e karaoke per giovani', 'letture al nido iniziative a cura della biblioteca', 'promozione e organizzazione eventi culturali', 'laboratori ed eventi per adulti e bambini angolo morbido']","['balli e karaoke per bambini', 'laboratori ed eventi per adulti e bambini', 'organizzazione e promozione di eventi ludici', 'laboratori natalizi iniziative a cura della biblioteca']"
385,65,110,4,"['dalla mangiatoia alla culla ottava edizione', 'servizi alle famiglie universit della terza et e circolo anziani', 'festa della mamma e del pap']","['dalla mangiatoia alla culla', 'servizi alle famiglie universit della terza et e circola anziani', 'festa della mamma e del pap']"
36,8,1,4,"['partecipazione attiva al sistema family', 'marchio family in trentino', 'partecipaizone promozione eventi family']","['partecipazione attiva al sistema family', 'acquisizione del marchio family in trentino', 'partecipazione promozione eventi family']"
5,1,16,4,"['rafforzare le competenze delle famiglie locali e l informazione su servizi ed opportunita esistenti', 'serata family']","['rafforzare le competenze delle famiglie locali e linformazione su servizi ed opportunit esistenti', 'serata family']"
229,46,62,4,"['incontri informativi', 'progetto ccr consiglio comunale dei ragazzi', 'comunicazione con la popolazione']","['incontri informativi', 'progetto ccr consiglio comunale dei ragazzi', 'comunicazione con la popolazione']"
473,89,51,4,"['percorsi incontri formativi aperti a tutta la popolazione di prevenzione e contrasto alle dipendenze', 'compartecipazione interventi di promozione sociale dipendenze patologiche', 'incontri formativi di prevenzione e contrasto alle dipendenze', 'percorsi incontri formativi aperti a tutta la popolazione dipendenze da alcol e droga']","['percorsi incontri formativi aperti a tutta la popolazione di prevenzione e contrasto alle dipendenze', 'compartecipazione interventi di promozione sociale dipendenze patologiche', 'incontri formativi aperti a tutta la popolazione di prevenzione e contrasto alle dipendenze']"
373,64,131,4,"['spazi per l aggregazione giovanile', 'sistemazione parchi gioco', 'ristrutturazione delledificio scuola secondaria di primo grado pia rella di folgaria']","['sistemazione parco giochi', 'ristrutturazione dell edificio scuola secondaria di primo grado pia rella di folgaria', 'spazio per aggregazione giovanile parchi gioco']"
467,82,73,4,"['attivita ciclo point', 'diritti persone con disabilit', 'sportivamente insieme', 'diritti delle persone con disabilit']","['attivita ciclo point', 'diritti delle persone con disabilita', 'sportivamente insieme']"
583,117,57,4,"['servizio di sorveglianza scolastica nonni vigili', 'riproposizione del servizio di sorveglianza scolastica nonni vigili']",['riproposizione del servizio di sorveglianza scolastica nonni vigile']
362,64,63,4,"['alleanza e scambio gruppo giovani istituzioni', 'alleanza gruppo giovani istituzioni', 'tavolo giovani']","['alleanza gruppo giovani istituzione', 'tavolo giovani']"
173,29,54,4,"['c', 'progetto fra famiglie supporto', 'collaborazione e sostegno economico istituto comprensivo di brentonico per attivit di formazione e sostegno alla genitorialit']","['c', 'progetto fra famiglie', 'collaborazione istituto comprensivo per le attivita di formazione e sostegno alla genitorialita']"
441,70,196,4,"['laboratori e attivit per famiglie', 'attivit per le famiglie in collaborazione con l ecomuseo del lagorai', 'sostegno allattivit didattica delle scuole']","['sostegno all attivit didattica delle scuole', 'attivit per famiglie in collaborazione con l ecomuseo del lagorai', 'laboratori e attivit per famiglie']"
130,26,58,4,"['area servizi alla persona e alla famiglia trasporto scolastico', 'politiche tariffarie buoni di servizio', 'politiche tariffarie bando family help', 'area servizi alla persona e alla famiglia refezione scolastica']","['politiche tariffarie s a l', 'area servizi alla persona e alla famgilia sal']"
646,196,69,3,"['corso di ago e filo', 'laboratori didattici', 'laboratori creativi']","['corso di ago e filo', 'laboratori didattici', 'laboratori creativi']"
80,16,46,3,"['strumenti di partecipazione', 'raccolta del livello di gradimento delle famiglie', 'informazione e comunicazione']","['strumenti di raccolta del livello di gradimento delle famiglie', 'strumenti di partecipazione', 'informazione e comunicazione']"
243,51,73,3,['sportello famiglia'],['famiglia e sport']
518,108,110,3,"['spazio gioco', 'servizi alla prima infanzia', 'servizi alle famiglie con bambini anni asilo nido']","['servizi alla prima infanzia spazi aggregativi', 'servizi alle famiglie con bambini anni iniziative attive', 'spazio giochi']"
410,68,63,3,"['manifesto comunicazione non ostile', 'comunit educante']","['manifesto comunicazione ostile', 'comunit educante']"
490,90,110,3,"['centro servizi anziani', 'area servizi alla persona e alla famiglia anziani']","['centro servizi anziani', 'area servizi alla persona e alla famiglia anziani']"
252,52,75,3,"['organizzazione di un corso di alfabetizzazione informatica', 'incontri e scambio intergenerazionale', 'progetto giovani educatori per ridurre il divario digitale']","['organizzazione di un corso di alfabetizzazione informatica', 'incontri e scambio intergenerazionale', 'corsi denominati progetto giovani educatori per ridurre il divario digitale']"
97,18,8,3,['tavolo distretto famiglia val rendena'],['eventi distretto famiglia val rendena']
317,58,63,3,"['impegno civico nei giovani', 'comunit educante']","['impegno civico nei giovani', 'comunit educante']"
270,54,90,3,"['iniziative per giovani adulti anziani progetto benessere familiare', 'servizio nuove forme di povert']","['iniziative per giovani adulti anziani progetto anziani invernale', 'servizio nuove forme di povert']"
96,18,3,3,"['adeguamento al nuovo disciplinare family in trentino', 'adeguamento al nuovo disciplinare family in trentino per la categoria comuni']",['adeguamento al nuovo disciplinare family in trentino']
521,108,131,3,"['infrastrutture e progetti realizzati', 'servizi alla prima infanzia asilo nido']","['infrastrutture e progetti realizzati', 'servizi alla prima infanzia parchi giochi']"
59,9,196,3,['progetto collaborare per i giovani'],['progetto collaborare per i giovani']
529,110,9,3,"['progetto famiglie presente un idea semplice sostenersi a vicenda', 'gruppo di auto mutuo aiuto tra genitori', 'dalla mangiatoia alla culla']","['progetto famiglie presente un idea semplice sostenersi a vicenda', 'gruppo di auto mutuo aiuto tra genitori', 'dalla mangiatoia alla culla']"
294,56,68,3,"['adesione a m illumino di meno', 'collaborazione con l associazione apicoltori solandri', 'iniziativa m illumino di meno']","['collaborazione con l associazione val di sole antica', 'm illumino di meno']"
50,9,40,3,['punto internet gratuito e possibilit di connettersi con wifi'],['servizi specifici punto internet gratuito e possibilita di connettersi con wifi']
382,65,75,3,"['attivita territoriali festa degli alberi', 'centro di servizi assistenziali e sanitari', 'festa degli anziani']","['attivita territoriali festa degli anziani', 'centro di servizi assistenziali e sanitari', 'festa degli anziani']"
386,65,113,3,"['servizi alla persona centri socio culturali', 'manifestazione giochi d estate', 'manifestazione giochi destate']","['servizi alla persona centri invernali', 'manifestazione giochi d estate']"
305,57,28,3,"['spiagge sicure', 'servizio spiagge sicure lago di lagolo', 'servizio spiagge sicure lagolo']",['servizio spiagge sicure']
571,114,120,3,['ambiente qualit della vita sicurezza infrastrutture family'],['ambiente qualit della vita sicurezza infrastrutture family']
282,55,70,3,"['ginnastica dolce soggiorni al mare', 'ginnastica dolce nordic walking soggiorni al mare']",['ginnastica dolce soggiorni al mare']
562,113,116,3,"['servizi alle famiglie', 'punto lettura']","['servizi alle famiglie', 'punto lettura']"
392,66,68,3,"['palazzi aperti', 'ambiente e qualit della vita socializzazione ambiente tradizione e cultura', 'socializzazione ambiente tradizione e cultura']","['palazzi aperti', 'socializzazione ambiente tradizione e cultura']"
